From,To,Distance
247,225,1159.1765633500975
247,242,1198.6145044305542
247,333,1103.5220348130545
247,382,1185.7878580256279
247,311,1126.2205180130227
247,346,528.1490451121069
247,187,1235.7236658951615
247,372,673.0309808312127
247,68,885.8828156100258
247,173,813.086376213325
247,72,627.4955153218503
247,148,1124.0888952306839
247,98,1015.4686424303618
247,159,966.0395851768121
250,145,1359.5931836312172
250,304,1614.0183136832227
250,371,1316.6323345315902
250,331,495.47790702312403
250,184,2314.2392337178744
250,38,1263.6354461294022
250,205,919.1186719549611
250,175,1039.4173913814623
250,307,2404.7080193658
250,124,1220.6401075910521
250,73,804.6660047711499
250,59,531.5357962453355
250,286,1408.399123886302
250,267,2096.4874215960867
250,87,979.7699099899169
250,179,600.4251260391472
250,138,379.8596573610322
250,370,1087.6774623833594
250,84,800.5460583788753
250,225,559.1622987865157
250,333,578.3180974654582
250,249,1463.4046094015448
250,303,1319.8488332859984
250,382,539.0831198211536
250,368,1402.733306947169
250,346,1354.8101627739647
250,140,288.41173808154383
250,187,346.4668654704597
250,146,1483.5428993327885
250,372,1036.1723931327417
250,68,1433.7129533819148
250,173,1248.9287936326089
250,148,590.6150321332859
250,200,1606.0278052226856
250,185,458.12336197431324
250,283,1648.4066495397244
267,366,6938.567507466648
267,142,6302.853488216636
267,304,1075.67440914965
267,164,7053.535795548026
267,117,10959.608853936392
267,239,8085.6712940561
267,184,4410.147251079515
267,76,5159.7856147237135
267,58,7527.208934866627
267,59,1879.6171582354918
267,73,1462.9061798316138
267,124,1597.3213036474717
267,177,1761.4672193556673
267,136,5498.472417990834
267,330,8957.747139967712
267,257,1850.9882154521429
267,16,7821.200131646405
267,161,1642.720806441218
267,168,10970.064790208138
267,225,2012.1718646523593
267,230,5866.258984557154
267,249,948.7444695732776
267,382,2030.8907644014855
267,355,7350.812805243217
267,169,11699.146370850274
267,233,9069.78307723414
267,62,8182.573265358624
267,163,3916.6643985374853
267,190,10029.563230935662
267,250,2096.4874215960867
267,68,663.6227009259892
267,82,7188.884967814303
267,14,9097.211742833975
267,252,2133.598560215991
267,362,7446.324036060032
267,300,8672.59924098476
267,200,1196.5595426672783
267,197,8158.8743960807105
267,302,9486.911690904797
267,379,10552.804634521666
267,106,10638.626739494466
267,110,5840.6846724848865
267,305,604.8220205298691
267,5,8323.084729717579
267,18,6685.915662204983
267,160,5641.592938259406
267,344,362.2798038205785
267,51,7938.940220531771
267,286,3241.114686857956
267,199,8147.150245594053
267,156,11104.387269295448
267,179,2093.064745604821
267,120,8141.3715276963685
267,213,9198.402108015965
267,333,1955.3670228913413
267,260,10554.470826763023
267,346,1722.0929928307369
267,144,411.42632285482335
267,187,1759.862429769735
267,359,2428.2257121928797
267,148,1990.543951718043
267,159,901.9312278042152
267,125,7781.507614801236
267,145,924.4516581269673
267,334,537.5840937918468
267,69,867.1630891798934
267,371,932.8370557045853
267,38,3314.553254788062
267,205,2118.0247781814824
267,175,1247.6888706523655
267,86,2105.0338554756145
267,282,1214.2495214578403
267,231,2873.817557530028
267,157,11547.594023016001
267,87,1554.8907335701247
267,153,998.3811417251887
267,343,7135.1188377658655
267,247,1222.2320338404113
267,135,8194.127287534104
267,303,3395.0939452321336
267,368,1407.473572715319
267,248,1870.2429799669783
267,188,11765.360584264503
267,326,4361.390666204576
267,146,1148.6736465823567
267,22,5950.3860240771655
267,372,1732.2217132923188
267,265,2993.0080403635247
267,103,6157.832853289213
267,72,1143.1908244031217
267,351,3649.3320084280967
267,151,8125.985899794114
267,185,1754.946860412563
267,283,1098.6921917788684
267,149,3987.4204873351864
267,363,5812.894871403055
267,331,2515.4482100829264
267,335,3938.70091107486
267,307,4487.221280581219
267,381,7964.7362760709975
267,178,2502.800063324107
267,138,2313.087606755378
267,66,5233.714919296236
267,370,1054.9789551542017
267,84,1356.6672324922924
267,194,6051.99457020863
267,108,7790.242302140781
267,324,5790.7221581273625
267,81,2906.04567833043
267,12,3269.015856900616
267,140,2330.587067473517
267,377,8485.909034188444
267,173,1976.798682416043
267,93,3806.0675435714534
267,356,429.15711613526656
267,98,442.2121488203357
267,238,7715.092799753497
267,150,2090.6231841974463
283,142,7388.34004785192
283,164,8014.070841625356
283,117,11851.051176617162
283,239,9137.195441959273
283,184,3793.8362899614276
283,76,5094.947763720126
283,59,1202.1798357552163
283,73,1460.1093162132745
283,177,1306.1275279626145
283,124,615.2644024652576
283,330,7859.471882651201
283,257,791.2104919640318
283,16,8903.735905160223
283,168,11864.714580530384
283,225,1288.8947539790106
283,230,5856.236944598115
283,249,286.7921259719308
283,382,1315.0682093880764
283,233,8915.48681835966
283,62,9259.455057151157
283,190,10407.422851571226
283,250,1648.4066495397244
283,68,832.4473384788881
283,82,8270.874199377935
283,252,1794.171364639247
283,11,9361.456970775325
283,300,9180.900253668446
283,200,1778.005157307707
283,302,9869.971706100287
283,379,11405.752156579603
283,37,2864.1336633129126
283,106,11453.207837437893
283,110,6443.559260670115
283,339,10611.04568775331
283,305,1175.8132939518548
283,5,8824.163682167473
283,160,6437.898525906203
283,344,762.4720487773365
283,127,855.2782774826417
283,267,1098.6921917788684
283,199,9234.457279399961
283,179,1964.4827790723602
283,120,9163.32203774227
283,333,1232.1224278351542
283,260,11325.430016883767
283,311,1024.1473141567294
283,346,676.2900136847459
283,144,1401.0186504352143
283,187,1325.9494427033317
283,359,3309.773200250971
283,148,1254.7212164612042
283,159,821.8052569255474
283,125,8851.050115120424
283,104,4488.393398454004
283,145,432.9409860763605
283,334,584.3329001707301
283,69,1467.9303495989893
283,371,1272.1229917744802
283,38,2894.917047496814
283,175,621.9043434477325
283,86,2178.8864139050174
283,282,800.4529762873641
283,231,1850.0397650384302
283,87,1702.6021523541785
283,153,1654.106688069338
283,303,2744.4001627828734
283,368,370.65006633122033
283,248,1455.770614162373
283,22,6544.972912381812
283,372,817.2577702793889
283,103,6790.882298387964
283,72,512.7042343551491
283,151,7907.6671194559885
283,185,1545.735639515254
283,149,3530.9105826839004
283,331,1894.2486038513073
283,307,3803.0157717550787
283,353,974.6061120922416
283,381,9024.486833894924
283,138,1684.3737193128368
283,66,4442.61381584957
283,370,724.7796949893814
283,84,891.1399414228326
283,324,6845.771212597408
283,81,2671.955193608657
283,140,1935.395835056471
283,377,9009.285333997988
283,173,962.640228976771
283,222,8011.326209662063
283,93,4288.240758572003
283,356,1114.928214339637
283,98,869.4796116629499
283,238,8771.551790217607
330,184,6579.918413055339
330,59,7523.52155881933
330,73,8478.567563062303
330,249,8043.9765013418555
330,169,11015.51402763223
330,80,1971.1968140031647
330,268,3274.7154352329467
330,190,12052.036514684054
330,252,7826.248389544698
330,11,2157.9533059885166
330,302,11940.735404349625
330,110,12034.801188611596
330,95,13797.77004670323
330,267,8957.747139967712
330,346,7279.932374812985
330,148,7388.272906012373
330,159,8336.464726490198
330,104,4618.664912944569
330,298,11331.79595545209
330,38,7508.973908533539
330,231,6258.092099117896
330,303,6840.969988088453
330,22,12052.262753186002
330,151,8164.375246036199
330,283,7859.471882651201
330,149,7261.36106119348
330,43,752.2543253344295
330,307,6288.69879212537
330,276,2752.3158252928642
330,66,5514.761515898657
330,377,12491.52927684634
330,6,1163.261013494635
330,222,704.8700143079981
330,93,10427.506029513734
331,145,1693.394243029739
331,100,7173.791376003723
331,304,1868.033499681833
331,371,1794.989081625461
331,344,2198.0050094575113
331,175,1346.0056190951636
331,59,694.6454190621207
331,73,1299.0989348283151
331,124,1352.6440254474733
331,267,2515.4482100829264
331,353,2436.6453205149437
331,87,1471.066306689295
331,179,1008.8444754067671
331,370,1468.5223391190932
331,84,1164.9880890162208
331,247,1767.7783361638812
331,333,664.5899248192898
331,249,1768.544490623645
331,382,583.2676118595292
331,368,1581.5121857115705
331,311,2278.057406509328
331,346,1432.7744674485054
331,187,771.070031243997
331,146,1730.5109875439023
331,250,495.47790702312403
331,372,1136.7729918042537
331,68,1854.372274226291
331,356,2182.9419261755584
331,148,646.6598961380322
331,185,953.4563355105525
331,283,1894.2486038513073
333,304,1207.5248897377846
333,184,2566.3546914055446
333,124,696.5330787822421
333,73,1062.3443056035517
333,249,1127.4668770540327
333,250,578.3180974654582
333,68,1320.0476363945286
333,200,1826.7071777613517
333,37,1871.2635026114099
333,305,2295.1802819387735
333,344,1613.211541171814
333,267,1955.3670228913413
333,179,1138.6272335826693
333,311,1739.9776087758653
333,346,801.2187822940734
333,187,478.340857760253
333,359,3373.2362779233
333,159,2043.2125372744122
333,104,3490.617888961603
333,101,1695.6101389535345
333,145,1072.2778519126634
333,334,1640.679161019275
333,69,2610.1059713626914
333,371,1401.2303955062664
333,38,1699.1546436240744
333,205,1440.4956875092219
333,175,722.5939490145993
333,87,1317.2783552236006
333,153,2790.504759908107
333,247,1103.5220348130545
333,368,918.1573580289322
333,146,1069.6999743388992
333,372,487.8256210504253
333,72,1730.6179451254545
333,185,830.0022424968826
333,283,1232.1224278351542
333,149,2311.0789092714076
333,331,664.5899248192898
333,307,2592.053455377431
333,353,1861.9974084268881
333,138,459.00829956102
333,370,905.7994432794189
333,84,619.497639292595
333,242,1920.2640672391135
333,173,670.7053983392707
333,356,1682.4174801231186
333,98,1956.2383451668554
356,305,1022.9084201509669
356,334,706.4848885999021
356,145,787.9269043638575
356,304,1078.7400026940636
356,69,1295.9728303242816
356,331,2182.9419261755584
356,371,505.39122673133005
356,344,417.33034339461614
356,205,1690.0281154241231
356,175,1032.3831708641858
356,282,1483.084427213972
356,73,1048.9511893098368
356,59,1596.2216642268784
356,124,1469.6486527999464
356,267,429.15711613526656
356,353,438.15563173700315
356,87,1126.508072541389
356,179,1676.843681050571
356,138,1990.1648737172973
356,153,1426.2222963137629
356,370,787.1242549718587
356,84,1063.3919850343264
356,225,1735.485935739222
356,333,1682.4174801231186
356,249,876.5222257413837
356,346,1625.210826505262
356,144,351.7984082836026
356,187,1413.3577987436784
356,146,1101.2917525003215
356,372,1556.6018707893575
356,359,2212.7166515367135
356,98,787.7956499434849
356,200,809.2790507270988
356,185,1359.8990354135926
356,148,1719.7410312799059
356,283,1114.928214339637
370,101,2333.440356002154
370,305,1463.016213987129
370,334,834.6165466735683
370,304,680.3797624315222
370,69,1779.8531661313352
370,331,1468.5223391190932
370,371,652.8087763663237
370,344,729.5952500769083
370,38,2346.31048884053
370,205,1433.4520166918253
370,175,268.4222905790041
370,307,3442.622587135323
370,59,826.1624952479957
370,73,735.6045999497456
370,282,1455.4185751724951
370,124,757.8660803312514
370,267,1054.9789551542017
370,353,969.6067873052718
370,200,1167.0094314723056
370,87,980.4410857757524
370,179,1273.3830352402717
370,138,1262.552734546411
370,153,1950.6111362638123
370,225,961.3037970055476
370,247,703.8051611898567
370,333,905.7994432794189
370,81,2032.6340474133128
370,382,978.763991128216
370,368,718.0435707175726
370,346,936.3262170070146
370,62,8858.320896909358
370,144,1138.922662123565
370,187,741.249990182895
370,283,724.7796949893814
370,146,599.1087002332846
370,250,1087.6774623833594
370,372,793.2301992874109
370,173,1096.4134943384438
370,359,2756.4090873945024
370,356,787.1242549718587
370,98,1127.3746470052336
370,148,942.1042569364685
370,185,862.2032008395373
370,159,1347.1781935910997
124,145,688.9425367642993
124,334,1149.8691316544898
124,304,607.0887217479411
124,69,2078.846385751052
124,371,1409.836316245121
124,331,1352.6440254474733
124,344,1235.4177923297027
124,184,3211.027022142811
124,38,2395.647145065174
124,307,3204.900390613389
124,59,701.8351512449477
124,73,1345.8076504327114
124,177,1765.8364546781609
124,267,1597.3213036474717
124,353,1481.3078437853114
124,87,1620.579385897341
124,179,1679.345728180463
124,66,3828.6263207808624
124,138,1153.241646283062
124,153,2264.736591597517
124,370,757.8660803312514
124,84,684.8088869314606
124,225,745.742794622297
124,333,696.5330787822421
124,249,649.8966044352882
124,382,773.0888307197189
124,303,2165.145230389914
124,346,184.01862610957187
124,187,967.6110176374616
124,146,483.0992100646414
124,250,1220.6401075910521
124,68,1104.9781544879224
124,173,379.5431306120905
124,72,1068.449162428948
124,356,1469.6486527999464
124,148,708.4324475805598
124,98,1458.3881006533625
124,185,1283.090779521027
124,283,615.2644024652576
305,145,1225.4007919446753
305,334,654.6030264147018
305,304,1175.8699274640792
305,371,1513.4812781700746
305,344,756.6702251749662
305,175,1575.760459847426
305,59,2236.8028034086497
305,73,2009.4003251838592
305,177,1302.4065458570046
305,282,860.2713449502398
305,127,1083.9968707761755
305,267,604.8220205298691
305,87,2133.213827834755
305,353,589.6339416291023
305,370,1463.016213987129
305,84,1759.90204827143
305,225,2354.035065392522
305,247,1325.0493861418977
305,333,2295.1802819387735
305,249,1173.8032478045204
305,311,835.6149564238381
305,368,1543.85339994533
305,346,1851.8525540654039
305,248,1382.8195098142487
305,144,977.2095810344447
305,377,7996.774765093626
305,187,2203.7711519960885
305,146,1296.896289105822
305,372,1962.7661526566646
305,68,1154.8991526002783
305,252,1600.858323523128
305,159,528.495555777456
305,72,941.0820893102702
305,356,1022.9084201509669
305,148,2325.7877680913057
305,200,1800.5461084895403
305,283,1175.8132939518548
305,125,8013.281350111237
368,305,1543.85339994533
368,334,929.2969941863627
368,304,368.0611319698838
368,331,1581.5121857115705
368,371,1358.6501937516543
368,344,1050.5595805324988
368,175,495.4520069455079
368,59,907.6607905134322
368,73,1396.9490205087086
368,267,1407.473572715319
368,87,1663.7852090309111
368,179,1807.4898295734647
368,138,1377.1340213816618
368,153,2024.4783833976817
368,370,718.0435707175726
368,84,748.895409441148
368,242,1381.2605802278065
368,333,918.1573580289322
368,382,998.3830078622769
368,311,1285.8244489937201
368,346,317.21450158346835
368,187,1115.0423007350307
368,250,1402.733306947169
368,68,990.7876543348688
368,72,822.7272078893204
368,148,934.8656486983489
368,185,1395.8392034901437
368,283,370.65006633122033
372,145,808.0904077931197
372,334,1319.994630694541
372,305,1962.7661526566646
372,304,803.5378241388077
372,371,1424.254642574792
372,331,1136.7729918042537
372,344,1370.8830234495433
372,184,2993.80091154561
372,38,2184.085225589824
372,175,528.5564070140675
372,307,2990.9894222437356
372,59,506.67440486694045
372,73,1272.083063670843
372,267,1732.2217132923188
372,231,1155.3001990160753
372,353,1621.7058037987883
372,87,1547.6913792818743
372,179,1533.1806840147663
372,66,3626.924269846848
372,16,9310.166671203502
372,138,940.0613135754004
372,370,793.2301992874109
372,84,634.5128255357733
372,225,533.7001815160155
372,242,1700.9891212290584
372,247,673.0309808312127
372,333,487.8256210504253
372,249,802.9965052580897
372,382,560.9565331498144
372,311,1560.2429036902831
372,346,318.7128629110129
372,187,818.661522617765
372,146,671.381647812428
372,250,1036.1723931327417
372,68,1182.991906711766
372,173,314.5917327518189
372,252,2466.39208688223
372,356,1556.6018707893575
372,148,496.10174406492973
372,159,1638.5528014121676
372,185,1156.5517570011655
372,72,1284.6560436140912
372,98,1634.1314233709745
372,283,817.2577702793889
144,305,977.2095810344447
144,334,900.0945548916118
144,304,1369.697831528109
144,69,1187.670354337452
144,371,761.0372368247541
144,344,643.6678247197898
144,175,1382.24368968468
144,59,1944.7637967038631
144,73,1322.5182994537633
144,267,411.42632285482335
144,353,507.6290571710059
144,87,1343.1758575386261
144,153,1280.032658396844
144,370,1138.922662123565
144,84,1412.6463967781879
144,242,404.42147021028774
144,249,1191.3521284258231
144,311,376.9724681250229
144,346,1956.9205832160108
144,146,1412.1212365846238
144,68,725.4710824088498
144,359,2019.5949617381714
144,356,351.7984082836026
144,98,853.5983107323445
144,283,1401.0186504352143
145,305,1225.4007919446753
145,334,573.2337146497642
145,69,1541.8040283024095
145,371,848.3934144026277
145,331,1693.394243029739
145,205,1745.432039235213
145,59,1011.4921748067923
145,124,688.9425367642993
145,73,1042.5012260773883
145,267,924.4516581269673
145,87,1275.348410334308
145,179,1585.8142348485605
145,138,1482.168338771173
145,153,1720.290499457185
145,84,559.5498382728626
145,225,1130.9812869004525
145,333,1072.2778519126634
145,382,1153.1200190869035
145,346,837.9060007615308
145,283,432.9409860763605
145,187,1016.2799130198508
145,250,1359.5931836312172
145,372,808.0904077931197
145,68,442.7575783271795
145,173,1065.948447802585
145,356,787.9269043638575
145,98,885.769757631302
145,200,1361.7096571484572
145,185,1172.379181315798
145,148,1104.1053733030096
145,159,1047.8879108995247
159,142,7026.815979569619
159,164,7916.984516523526
159,239,8869.296957103103
159,184,4609.330388325143
159,76,5763.528370971754
159,59,2003.9670869916977
159,73,2020.031871095354
159,177,859.6483936476687
159,330,8336.464726490198
159,257,1257.6230619664414
159,16,8545.535697358411
159,168,11080.432016463143
159,225,2101.0578021038227
159,182,3963.503797512236
159,249,940.9697737502246
159,62,8919.877484120214
159,190,9618.217774961771
159,63,3028.0738068013475
159,68,1178.948588963044
159,252,1255.9019037536432
159,11,9648.99526958362
159,362,8242.034132680172
159,300,8367.03137536569
159,302,9078.417408604328
159,106,10646.411660945341
159,37,3658.3641656557384
159,379,10608.634071844963
159,110,6723.854847337474
159,305,528.495555777456
159,95,10978.42065008461
159,344,820.2150139104133
159,46,5543.7255371694455
159,127,562.8944197411719
159,286,3738.8571253445325
159,267,901.9312278042152
159,199,8854.553147348355
159,20,11478.471041043005
159,156,11164.827951320742
159,120,8958.795391294429
159,179,2610.8689945435885
159,213,9957.685838670908
159,333,2043.2125372744122
159,260,10511.141533229402
159,346,1462.575766969011
159,187,2062.6224994805007
159,291,7486.097716056484
159,148,2068.168208995251
159,125,8536.711877903683
159,104,5267.654969823545
159,145,1047.8879108995247
159,334,556.3709075280883
159,69,728.0853293981176
159,371,1624.2360140516496
159,38,3665.911779059507
159,205,2730.3114812112135
159,175,1368.2194488752916
159,86,1420.0564834374356
159,231,2606.882901376951
159,157,11337.291086140687
159,87,2202.5469502398278
159,153,906.1866956715095
159,343,8032.897299209838
159,247,966.0395851768121
159,303,3560.00421448779
159,248,972.4160789253128
159,146,976.8813584428273
159,22,6832.165557048949
159,372,1638.5528014121676
159,103,7047.179465388406
159,72,439.77215605957014
159,151,7347.212013894328
159,283,821.8052569255474
159,149,4317.043978223023
159,43,7723.772157080386
159,335,4840.1279586590845
159,307,4623.886991644825
159,353,814.6013743711535
159,381,8736.512156583894
159,66,5260.355271103015
159,370,1347.1781935910997
159,84,1606.1342132168788
159,194,6792.8934537991
159,324,6580.780046795181
159,244,10047.127323042523
159,81,3379.737227535504
159,189,9661.17119434554
159,140,2682.159792967832
159,377,8193.538774247358
159,278,8230.324675556876
159,173,1754.5464805869517
159,93,4648.966540826192
159,98,459.8353487496422
159,238,8493.191456953105
159,150,1208.1676822327636
159,12,4169.250682049151
185,145,1172.379181315798
185,334,1677.6751707181043
185,304,1504.549524184076
185,331,953.4563355105525
185,371,898.3046567961255
185,344,1509.1661275223362
185,205,651.3078905373152
185,175,931.3933579089219
185,307,2814.7103942612493
185,59,741.8608060120932
185,73,353.7542538787703
185,124,1283.090779521027
185,267,1754.946860412563
185,87,528.2187159741277
185,179,418.83123024063167
185,138,823.1648848764507
185,370,862.2032008395373
185,84,659.3309323087832
185,333,830.0022424968826
185,249,1304.3414072750675
185,382,834.6538984299209
185,368,1395.8392034901437
185,346,1451.9197770516994
185,187,355.3769982258558
185,146,1393.2527777404925
185,250,458.12336197431324
185,372,1156.5517570011655
185,68,1112.9911906717223
185,359,2594.7621116685277
185,356,1359.8990354135926
185,148,859.27008373521
185,200,1148.517632385475
185,283,1545.735639515254
185,149,2234.256601588967
222,104,4378.664714681932
222,110,11636.332895462265
222,43,1379.813263370318
222,184,6310.224380502484
222,38,7326.17609771806
222,307,6028.493479031973
222,59,7542.791521384762
222,330,704.8700143079981
222,231,6308.786161189766
222,87,8690.88463124191
222,66,5206.637991180584
222,303,6693.719350600281
222,80,2311.442949624405
222,268,2698.7060399023353
222,190,12748.280418281163
222,22,11642.867893196635
222,6,641.1149746713439
222,252,8172.673955028394
222,103,11948.500829982433
222,11,2635.3730725789305
222,93,10184.077625227606
222,148,7406.912965549024
222,151,8868.129767365968
222,283,8011.326209662063
222,149,7007.975458811184
311,305,835.6149564238381
311,334,549.4614757796313
311,304,992.7288325370162
311,69,1115.9324479221723
311,331,2278.057406509328
311,371,681.1860408475939
311,205,1865.3049419832535
311,175,1052.0691260067395
311,59,1659.5607687353076
311,73,1205.3079837341693
311,87,1303.295977503265
311,179,1835.501308660292
311,153,1253.5372752332394
311,84,1129.599266499363
311,247,1126.2205180130227
311,333,1739.9776087758653
311,249,819.2031895048023
311,368,1285.8244489937201
311,346,1590.6878258060592
311,144,376.9724681250229
311,187,1516.0538133796244
311,146,1037.640422573576
311,372,1560.2429036902831
311,359,2351.775550907506
311,98,598.6474683596556
311,200,996.601678083426
311,283,1024.1473141567294
334,305,654.6030264147018
334,145,573.2337146497642
334,304,570.0957825004531
334,69,969.6623465284581
334,371,1071.6817064765446
334,38,3180.282678898507
334,175,922.606924062493
334,307,4229.80170120418
334,282,781.6275730447823
334,59,1583.3832492045578
334,73,1469.8636796428568
334,177,1361.6609788400203
334,124,1149.8691316544898
334,267,537.5840937918468
334,353,414.35302321490724
334,127,964.5353932828172
334,87,1646.463371835378
334,179,2072.1178552043702
334,153,1149.9223449541093
334,370,834.6165466735683
334,84,1120.594315896617
334,247,722.6120782936162
334,333,1640.679161019275
334,249,521.5913302452656
334,311,549.4614757796313
334,368,929.2969941863627
334,346,1245.8455890386388
334,248,1491.5488773369937
334,144,900.0945548916118
334,283,584.3329001707301
334,146,670.7566787281914
334,372,1319.994630694541
334,68,622.5904402448188
334,173,1521.001877698145
334,252,1796.2076775239896
334,356,706.4848885999021
334,98,316.98755559524267
334,148,1671.1954279327094
334,185,1677.6751707181043
334,159,556.3709075280883
382,145,1153.1200190869035
382,304,1290.6745630362254
382,331,583.2676118595292
382,175,802.9670674677271
382,124,773.0888307197189
382,73,1089.2433082073337
382,267,2030.8907644014855
382,353,1938.9806560314091
382,87,1336.4776626012722
382,179,1117.838958627445
382,138,380.2007564246107
382,370,978.763991128216
382,84,687.1568391539681
382,247,1185.7878580256279
382,368,998.3830078622769
382,187,492.6590836143333
382,146,1152.8395998908493
382,250,539.0831198211536
382,372,560.9565331498144
382,68,1391.1056854319345
382,185,834.6538984299209
382,283,1315.0682093880764
187,305,2203.7711519960885
187,145,1016.2799130198508
187,304,1289.2097868162964
187,331,771.070031243997
187,371,1032.888655995568
187,184,2651.1868564129863
187,344,1461.4360884274508
187,38,1608.2150033180515
187,205,991.5329517947747
187,124,967.6110176374616
187,73,601.8007150974478
187,59,387.43743008168263
187,282,2120.03208599672
187,267,1759.862429769735
187,353,1689.5236137026443
187,87,843.8323009555276
187,179,715.0645315062806
187,138,588.5998421831032
187,370,741.249990182895
187,247,1235.7236658951615
187,333,478.340857760253
187,249,1125.220963038331
187,382,492.6590836143333
187,311,1516.0538133796244
187,368,1115.0423007350307
187,346,1125.6681999350328
187,146,1163.4103761372717
187,250,346.4668654704597
187,372,818.661522617765
187,68,1096.2406138458425
187,159,2062.6224994805007
187,356,1413.3577987436784
187,148,509.6873598591791
187,200,1395.6291013241619
187,185,355.3769982258558
187,283,1325.9494427033317
377,302,1287.7362503380855
377,379,3342.990490914605
377,305,7996.774765093626
377,234,2302.8474916031664
377,117,3896.22514154538
377,266,402.9922715391812
377,95,2817.2205304876825
377,378,685.853154210788
377,151,4350.301188800406
377,375,3549.2981472164315
377,59,10195.309968594493
377,376,3679.3687275517545
377,267,8485.909034188444
377,330,12491.52927684634
377,231,10546.157669990173
377,157,3166.976250457261
377,199,7572.871766808136
377,16,7701.448680406136
377,168,3927.4248279124836
377,215,7331.883722677128
377,271,1978.9066196979045
377,260,2829.2531357135576
377,224,3941.720236193543
377,346,9584.449361049197
377,189,1595.9740204769091
377,190,1739.574223795702
377,283,9009.285333997988
377,313,1280.9527376247095
377,88,4472.170872291541
377,252,7497.770763739387
377,11,11352.216466617363
377,373,808.39823217922
377,300,204.36821736212877
377,94,1788.1325370847485
377,148,10261.57347610464
377,238,8334.073294343922
377,159,8193.538774247358
377,125,8056.403778957857
377,197,7612.931177982578
377,150,7552.962386839775
189,295,416.10024944941534
189,117,3573.3043060776686
189,228,2445.105095064168
189,256,653.8444719485907
189,168,3606.561950198042
189,224,2425.6399423116413
189,121,3489.4682929467535
189,190,379.7078446836349
189,313,591.4924103502464
189,280,4692.661048573355
189,74,2927.205664207516
189,28,3685.5259238081917
189,17,3700.68992057279
189,373,1918.3021092511433
189,300,1394.0576126088192
189,197,8426.37768956107
189,378,1672.8505705578207
189,302,664.3903439453584
189,379,3117.957651570257
189,106,2805.903039574936
189,266,1226.739197780707
189,152,1983.161931124086
189,95,1693.5224315971388
189,319,2200.2056645162925
189,165,3153.4078833489425
189,237,1830.7722448733161
189,199,8388.681699583783
189,20,2802.7137100683285
189,156,3313.94767111416
189,314,638.2009027580848
189,128,2076.955672221089
189,260,2429.8599080778504
189,218,3273.6235465403324
189,223,2272.1334867371165
189,272,3064.248465507282
189,270,3491.780120895952
189,159,9661.17119434554
189,125,8956.720624349924
189,220,2440.04580150092
189,285,3250.366518247107
189,75,3074.268652596475
189,42,2546.9405735928267
189,157,1961.3097130006959
189,236,2407.749876191321
189,47,3819.789427801349
189,89,2692.3499541368496
189,25,443.7208711028935
189,215,8160.284063482568
189,308,620.0077418026923
189,92,3351.048495900378
189,227,3491.5200933591364
189,77,2840.647994526097
189,151,4437.13767595384
189,234,2086.1920785848233
189,296,1716.1688386604746
189,217,1828.1079235627317
189,376,3593.230472634297
189,381,9164.995682526926
189,56,3378.571506847593
189,23,1749.8040397905436
189,271,410.53897103086825
189,162,2550.935662937577
189,377,1595.9740204769091
189,345,3185.048827013673
189,94,1008.6037888795684
190,277,6606.432226062609
190,295,175.56884342961555
190,164,10994.01179958236
190,117,3938.0396712276224
190,59,11609.598864425856
190,330,12052.036514684054
190,228,2818.463889243865
190,256,542.3501683131535
190,16,8949.199963339253
190,168,3971.201075849794
190,224,2498.117105116018
190,121,3760.386576030109
190,62,9095.644544581097
190,313,948.6007376596292
190,280,4841.705719780109
190,28,4054.273033234239
190,82,9021.72515394136
190,74,3293.941813044006
190,252,8747.216736266913
190,17,3767.966996251835
190,11,10478.652240002299
190,373,2185.422944320323
190,300,1535.7512056140997
190,378,1940.5804916509107
190,302,542.779838304013
190,379,3491.314471540911
190,106,3175.6425898051793
190,110,13389.976435890618
190,18,8856.354631296552
190,266,1342.0772773129509
190,152,2230.7069107939888
190,95,1981.6796152114498
190,319,2554.8355978052396
190,267,10029.563230935662
190,156,3671.260799106491
190,199,8753.052864204288
190,20,3123.4204060325765
190,120,10195.366845205002
190,314,599.9691726291511
190,213,9379.904546577352
190,128,2104.0990586539574
190,294,3731.5354117238257
190,260,2800.003853340874
190,346,10914.193076536827
190,218,3559.6295151111667
190,272,3427.4529169514494
190,223,2597.753454418862
190,270,3853.4081316689653
190,148,11655.680307326633
190,159,9618.217774961771
190,125,9314.958693800058
190,220,2809.4140608036546
190,285,3591.822014878034
190,42,2884.143604449709
190,75,3409.9619156786816
190,157,2213.403824201122
190,231,11731.295500886268
190,236,2680.832725854609
190,47,4189.868502887268
190,89,3048.628128852141
190,343,12157.398755842061
190,308,495.35634003445045
190,92,3708.1015408549106
190,227,3759.7917255467432
190,88,3404.0533303398806
190,77,3201.6510375909806
190,166,13379.72719910562
190,151,4105.127662215335
190,134,9911.096555085005
190,283,10407.422851571226
190,43,11524.701800900391
190,363,9786.670033897213
190,234,2465.434399584543
190,296,1943.1794140943089
190,217,2188.002152042287
190,376,3969.6400076471455
190,381,9526.912693816936
190,108,9126.233998443517
190,324,9750.12587399968
190,56,3737.094290527524
190,23,1992.844450492082
190,271,593.9128657078761
190,162,2910.68222508006
190,189,379.7078446836349
190,377,1739.574223795702
190,309,4378.7244633966875
190,345,3463.813999128336
190,222,12748.280418281163
190,94,1384.0951257660274
190,238,9608.55285333899
190,202,6715.524664122933
190,150,8805.752281254148
