"ID_RESA","CLIENT"
101,6846086070
102,5148996554
103,4148996575
104,3464877317
105,2464877341
106,2464876461
107,3464877318
108,7846086074
109,6846086071
110,1115611235
111,7846086075
112,5148996555
113,2464877342
114,2464876462
115,1115611236
116,3464877319
117,4148996576
118,5148996556
119,6846086072
120,4148996577
121,2464877343
122,3464877320
123,9741386634
124,7846086076
125,5148996557
126,2464876463
127,1115611237
128,8741386623
129,9741386635
130,8741386624
131,6846086073
132,7846086077
133,6846086074
134,9741386636
135,4148996578
136,2464877344
137,7846086078
138,6846086075
139,5148996558
140,4148996579
141,7846086079
142,3464877321
143,8741386625
144,2464876464
145,6846086076
146,5148996559
147,9741386637
148,4148996580
149,2464877345
150,1115611238
151,7846086080
152,2464876465
153,6846086077
154,8741386626
155,5148996560
156,1115611239
157,9741386638
158,2464876466
159,7846086081
160,6846086078
161,8741386627
162,9741386639
163,4148996581
164,5148996561
165,7846086082
166,3464877322
167,4148996582
168,5148996562
169,2464877346
170,4148996583
171,5148996563
172,4148996584
173,6846086079
174,3464877323
175,5148996564
176,4148996585
177,1115611240
178,2464877347
179,7846086083
180,3464877324
181,2464877348
182,2464876467
183,5148996565
184,8741386628
185,4148996586
186,3464877325
187,1115611241
188,5148996566
189,9741386640
190,8741386629
191,6846086080
192,4148996587
193,5148996567
194,2464876468
195,9741386641
196,2464877349
197,1115611242
198,4148996588
199,3464877326
200,7846086084
201,6846086081
202,2464877350
203,2464876469
204,3464877327
205,8741386630
206,9741386642
207,1115611243
208,5148996568
209,7846086085
210,4148996589
211,2464877351
212,3464877328
213,2464876470
214,2464877352
215,5148996569
216,1115611244
217,3464877329
218,6846086082
219,2464876471
220,7846086086
221,4148996590
222,2464877353
223,5148996570
224,6846086083
225,3464877330
226,1115611245
227,2464876472
228,2464877354
229,7846086087
230,6846086084
231,1115611246
232,2464876473
233,3464877331
234,1115611247
235,2464877355
236,2464876474
237,4148996591
238,3464877332
239,7846086088
240,8741386631
241,2464877356
242,3464877333
243,1115611248
244,9741386643
245,5148996571
246,6846086085
247,2464876475
248,2464877357
249,7846086089
250,1115611249
251,3464877334
252,6846086086
253,8741386632
254,2464877358
255,4148996592
256,2464876476
257,3464877335
258,9741386644
259,8741386633
260,5148996572
261,1115611250
262,7846086090
263,6846086087
264,4148996593
265,2464877359
266,5148996573
267,7846086091
268,4148996594
269,2464876477
270,1115611251
271,6846086088
272,9741386645
273,8741386634
274,2464876478
275,5148996574
276,7846086092
277,3464877336
278,6846086089
279,9741386646
280,8741386635
281,1115611252
282,2464877360
283,3464877337
284,9741386647
285,4148996595
286,5148996575
287,7846086093
288,2464876479
289,2464877361
290,1115611253
291,2464876480
292,8741386636
293,3464877338
294,9741386648
295,6846086090
296,7846086094
297,2464877362
298,8741386637
299,9741386649
300,3464877339
301,4148996596
302,6846086091
303,8741386638
304,7846086095
305,9741386650
306,8741386639
307,1115611254
308,5148996576
309,9741386651
310,2464877363
311,3464877340
312,6846086092
313,2464877364
314,8741386640
315,3464877341
316,7846086096
317,2464876481
318,1115611255
319,6846086093
320,4148996597
321,2464877365
322,9741386652
323,3464877342
324,2464877366
325,3464877343
326,7846086097
327,115611229
328,5148996577
329,4148996598
330,1115611256
331,2464877367
332,3464877344
333,6846086094
334,115611230
335,7846086098
336,1115611257
337,115611231
338,5148996578
339,6846086095
340,4148996599
341,2464877368
342,5148996579
343,8741386641
344,1115611258
345,7846086099
346,9741386653
347,115611232
348,3464877345
349,6846086096
350,4148996600
351,8741386642
352,1115611259
353,7846086100
354,115611233
355,6846086097
356,5148996580
357,2464877369
358,9741386654
359,4148996601
360,1115611260
361,3464877346
362,7846086101
363,6846086098
364,5148996581
365,4148996602
366,5148996582
367,115611234
368,8741386643
369,7846086102
370,6846086099
371,1115611261
372,115611235
373,7846086223
374,7846086103
375,8741386644
376,6846086100
377,7846086224
378,7846086104
379,4148996603
380,1115611262
381,115611236
382,2464877370
383,6846086101
384,3464877347
385,1115611263
386,115611237
387,7846086105
388,5148996583
389,8741386645
390,2464877371
391,7846086225
392,1115611264
393,115611238
394,1115611265
395,3464877348
396,115611239
397,1115611266
398,115611240
399,2464877372
400,4148996604
401,1115611267
402,8741386646
403,7846086226
404,5148996584
405,8741386647
406,115611241
407,3464877349
408,2464877373
409,7846086227
410,3464877350
411,4148996605
412,2464877374
413,1115611268
414,3464877351
415,5148996585
416,4148996606
417,2464877375
418,115611242
419,5148996586
420,3464877352
421,8741386648
422,4148996607
423,7846086228
424,5148996587
425,6846086102
426,8741386649
427,2464877376
428,3464877353
429,7846086106
430,4148996608
431,7846086229
432,5148996588
433,2464877377
434,1115611269
435,3464877354
436,115611243
437,6846086103
438,2464877378
439,1115611270
440,8741386650
441,3464877355
442,2464877379
443,7846086107
444,7846086230
445,8741386651
446,4148996609
447,5148996589
448,115611244
449,4148996610
450,6846086104
451,3464877356
452,2464877380
453,3464877357
454,5148996590
455,7846086231
456,4148996611
457,2464877381
458,3464877358
459,8741386652
460,5148996591
17255,1115611953
17256,8741386349
17257,7846085822
17258,2464877039
17259,9741386361
17260,6846085819
17261,7846085823
17262,8741386350
17263,6846085820
17264,115611927
17265,4148997261
17266,9741386362
17267,8741386351
17268,5148997241
17269,7846085824
17270,4148997262
17271,6846085821
17272,9741386363
17273,1115611954
17274,8741386352
17275,5148997242
17276,115611928
17277,3464877016
17278,1115611955
17279,7846085825
17280,4148997263
17281,115611929
17282,9741386364
17283,5148997243
17284,2464877040
17285,3464877017
17286,1115611956
17287,115611930
17288,2464877041
17289,8741386353
17290,4148997264
17291,9741386365
17292,8741386354
17293,5148997244
17294,4148997265
17295,1115611957
17296,115611931
17297,5148997245
17298,3464877018
17299,2464877042
17300,6846085822
17301,4148997266
17302,9741386366
17303,7846085826
17304,8741386355
17305,3464877019
17306,5148997246
17307,6846085823
17308,1115611958
17309,9741386367
17310,8741386356
17311,9741386368
17312,2464877043
17313,7846085827
17314,115611932
17315,4148997267
17316,8741386357
17317,5148997247
17318,1115611959
17319,6846085824
17320,3464877020
17321,4148997268
17322,5148997248
17323,2464877044
17324,3464877021
17325,7846085828
17326,115611933
17327,9741386369
17328,2464877045
17329,1115611960
17330,4148997269
17331,5148997249
17332,3464877022
17333,4148997270
17334,115611934
17335,8741386358
17336,2464877046
17337,5148997250
17338,4148997271
17339,1115611961
17340,5148997251
17341,115611935
17342,1115611962
17343,9741386370
17344,4148997272
17345,115611936
17346,3464877023
17347,5148997252
17348,6846085825
17349,2464877047
17350,1115611963
17351,4148997273
17352,115611937
17353,7846085829
17354,3464877024
17355,5148997253
17356,8741386359
17357,4148997274
17358,5148997254
17359,1115611964
17360,9741386371
17361,115611938
17362,8741386360
17363,2464877048
17364,9741386372
17365,4148997275
17366,3464877025
17367,8741386361
17368,2464877049
17369,9741386373
17370,1115611965
17371,3464877026
17372,2464877050
17373,6846085826
17374,5148997255
17375,8741386362
17376,3464877027
17377,4148997276
17378,7846085830
17379,6846085827
17380,115611939
17381,7846085831
17382,2464877051
17383,1115611966
17384,3464877028
17385,115611940
17386,6846085828
17387,9741386374
17388,2464877052
17389,8741386363
17390,1115611967
17391,5148997256
17392,115611941
17393,3464877029
17394,9741386375
17395,4148997277
17396,8741386364
17397,2464877053
17398,9741386376
17399,1115611968
17400,3464877030
17401,5148997257
17402,8741386365
17403,9741386377
17404,7846085832
17405,115611942
17406,6846085829
17407,7846085833
17408,8741386366
17409,9741386378
17410,4148997278
17411,5148997258
17412,8741386367
17413,4148997279
17414,5148997259
17415,9741386379
17416,6846085830
17417,2464877054
17418,3464877031
17419,2464877055
17420,1115611969
17421,4148997280
17422,115611943
17423,3464877032
17424,2464877056
17425,1115611970
17426,3464877033
17427,2464877057
17428,5148997260
17429,115611944
17430,3464877034
17431,4148997281
17432,1115611971
17433,115611945
17434,1115611972
17435,2464877058
17436,8741386368
17437,115611946
17438,3464877035
17439,9741386380
17440,5148997261
17441,2464877059
17442,8741386369
17443,7846085834
17444,6846085831
17445,7846085835
17446,1115611973
17447,6846085832
17448,7846085836
17449,3464877036
17450,2464877060
17451,4148997282
17452,6846085833
17453,9741386381
17454,3464877037
17455,2464877061
17456,3464877038
17457,8741386370
17458,9741386382
17459,2464877062
17460,8741386371
17461,5148997262
17462,7846085837
17463,3464877039
17464,6846085834
17465,115611947
17466,4148997283
17467,1115611974
17468,7846085838
17469,6846085835
17470,5148997263
17471,9741386383
17472,4148997284
17473,5148997264
17474,4148997285
17475,2464877063
17476,5148997265
17477,7846085839
17478,115611948
17479,1115611975
17480,4148997286
17481,8741386372
17482,4148996286
17483,115611949
17484,6846085836
17485,9741386384
17486,4148997287
17487,1115611976
17488,115611950
17489,3464877040
17490,4148996287
17491,7846085840
17492,2464877064
17493,4148997288
17494,6846085837
17495,1115611977
17496,115611951
17497,8741386373
17498,9741386385
17499,3464877041
17500,4148996288
17501,4148997289
17502,2464877065
17503,8741386374
17504,4148996289
17505,9741386386
17506,3464877042
17507,7846085841
17508,8741386375
17509,1115611978
17510,4148997290
17511,6846085838
17512,115611952
17513,2464877066
17514,3464877043
17515,2464877067
17516,4148996290
17517,9741386387
17518,4148997291
17519,3464877044
17520,7846085842
17521,2464877068
17522,1115611979
17523,4148996291
17524,4148997292
17525,3464877045
17526,6846085839
17527,2464877069
17528,3464877046
17529,7846085843
17530,115611953
17531,2464877070
17532,8741386376
17533,9741386388
17534,3464877047
17535,1115611980
17536,115611954
17537,4148996292
17538,2464877071
17539,1115611981
17540,4148997293
17541,6846085840
17542,4148996293
17543,115611955
17544,8741386377
17545,9741386389
17546,3464877048
17547,2464877072
17548,7846085844
17549,3464877049
17550,8741386378
17551,6846085841
17552,7846085845
17553,1115611982
17554,9741386390
17555,115611956
17556,8741386379
17557,4148997294
17558,6846085842
17559,2464877073
17560,4148996294
17561,7846085846
17562,3464877050
17563,1115611983
17564,2464877074
17565,4148997295
17566,3464877051
17567,9741386391
17568,115611957
17569,6846085843
17570,8741386380
17571,2464877075
17572,9741386392
17573,4148996295
17574,1115611984
17575,4148997296
17576,8741386381
17577,4148996296
17578,115611958
17579,4148997297
17580,4148996297
17581,7846085847
17582,4148997298
17583,6846085844
17584,9741386393
17585,8741386382
17586,3464877052
17587,4148996298
17588,7846085848
17589,9741386394
17590,1115611985
17591,2464877076
17592,8741386383
17593,6846085845
17594,115611959
17595,4148997299
17596,4148996299
17597,3464877053
17598,7846085849
17599,1115611986
17600,9741386395
17601,115611960
17602,6846085846
17603,4148997300
17604,8741386384
17605,4148996300
17606,9741386396
17607,1115611987
17608,7846085850
17609,8741386385
17610,9741386397
17611,4148997301
17612,4148996301
17613,2464877077
17614,115611961
17615,1115611988
17616,3464877054
17617,6846085847
17618,5148996281
17619,7846085851
17620,115611962
17621,4148996302
17622,8741386386
17623,5148996282
17624,9741386398
17625,2464877078
17626,3464877055
17627,4148996303
17628,6846085848
17629,1115611989
17630,7846085852
17631,115611963
17632,1115611990
17633,8741386387
17634,9741386399
17635,6846085849
17636,7846085853
17637,8741386388
17638,115611964
17639,5148996283
17640,2464877079
17641,1115611991
17642,9741386400
17643,8741386389
17644,9741386401
17645,4148996304
17646,3464877056
17647,8741386390
17648,2464877080
17649,9741386402
17650,8741386391
17651,3464877057
17652,6846085850
17653,5148996284
17654,115611965
17655,9741386403
17656,2464877081
17657,7846085854
17658,6846085851
17659,7846085855
17660,3464877058
17661,8741386392
17662,1115611992
17663,6846085852
17664,7846085856
17665,115611966
17666,2464877082
17667,3464877059
17668,2464877083
17669,3464877060
17670,2464877084
17671,9741386404
17672,1115611993
17673,6846085853
17674,4148996305
17675,8741386393
17676,7846085857
17677,115611967
17678,3464877061
17679,6846085854
17680,1115611994
17681,7846085858
17682,5148996285
17683,4148996306
17684,115611968
17685,9741386405
17686,8741386394
17687,6846085855
17688,5148996286
17689,2464877085
17690,4148996307
17691,1115611995
17692,5148996287
17693,9741386406
17694,4148996308
17695,115611969
17696,1115611996
17697,3464877062
17698,2464877086
17699,8741386395
17700,115611970
17701,7846085859
17702,5148996288
17703,4148996309
17704,1115611997
17705,9741386407
17706,6846085856
17707,8741386396
17708,5148996289
17709,3464877063
17710,2464877087
17711,4148996310
17712,115611971
17713,9741386408
17714,7846085860
17715,3464877064
17716,6846085857
17717,8741386397
17718,9741386409
17719,7846085861
17720,1115611998
17721,8741386398
17722,6846085858
17723,7846085862
17724,9741386410
17725,5148996290
17726,4148996311
17727,5148996291
17728,115611972
17729,4148996312
17730,1115611999
17731,115611973
17732,8741386399
17733,1115612000
17734,115611974
17735,1115612001
17736,2464877088
17737,9741386411
17738,8741386400
17739,5148996292
17740,6846085859
17741,115611975
17742,7846085863
17743,1115612002
17744,115611976
17745,3464877065
17746,1115612003
17747,4148996313
17748,2464877089
17749,9741386412
17750,115611977
17751,1115612004
17752,8741386401
17753,6846085860
17754,9741386413
17755,7846085864
17756,8741386402
17757,5148996293
17758,115611978
17759,6846085861
17760,3464877066
17761,7846085865
17762,6846085862
17763,4148996314
17764,2464877090
17765,9741386414
17766,7846085866
17767,1115612005
17768,3464877067
17769,6846085863
17770,7846085867
17771,115611979
17772,1115612006
17773,6846085864
17774,5148996294
17775,4148996315
17776,8741386403
17777,115611980
17778,2464877091
17779,7846085868
17780,9741386415
17781,3464877068
17782,1115612007
17783,2464877092
17784,3464877069
17785,5148996295
17786,8741386404
17787,6846085865
17788,4148996316
17789,2464877093
17790,7846085869
17791,6846085866
17792,5148996296
17793,3464877070
17794,2464877094
17795,115611981
17796,3464877071
17797,7846085870
17798,9741386416
17799,1115612008
17800,8741386405
17801,4148996317
17802,2464877095
17803,5148996297
17804,115611982
17805,9741386417
17806,6846085867
17807,3464877072
17808,1115612009
17809,8741386406
17810,2464877096
17811,3464877073
17812,9741386418
17813,8741386407
17814,2464877097
17815,7846085871
17816,9741386419
17817,8741386408
17818,115611983
17819,9741386420
17820,8741386409
17821,4148996318
17822,1115612010
17823,5148996298
17824,115611984
17825,6846085868
17826,9741386421
17827,8741386410
17828,3464877074
17829,2464877098
17830,3464877075
17831,2464877099
17832,1115612011
17833,7846085872
17834,115611985
17835,9741386422
17836,4148996319
17837,3464877076
17838,6846085869
17839,8741386411
17840,5148996299
17841,7846085873
17842,2464877100
17843,6846085870
17844,1115612012
17845,3464877077
17846,2464877101
17847,7846085874
17848,9741386423
17849,115611986
17850,1115612013
17851,6846085871
17852,7846085875
17853,4148996320
17854,3464877078
17855,6846085872
17856,7846085876
17857,6846085873
17858,8741386412
17859,9741386424
17860,115611987
17861,1115612014
17862,8741386413
17863,9741386425
17864,7846085877
17865,115611988
17866,5148996300
17867,2464877102
17868,4148996321
17869,1115612015
17870,5148996301
17871,4148996322
17872,8741386414
17873,5148996302
17874,6846085874
17875,9741386426
17876,3464877079
17877,115611989
17878,7846085878
17879,2464877103
17880,3464877080
17881,8741386415
17882,6846085875
17883,1115612016
17884,4148996323
17885,115611990
17886,1115612017
17887,5148996303
17888,2464877104
17889,9741386427
17890,4148996324
17891,115611991
17892,5148996304
17893,4148996325
17894,8741386416
17895,1115612018
17896,115611992
17897,1115612019
17898,9741386428
17899,3464877081
17900,7846085879
17901,2464877105
17902,8741386417
17903,9741386429
17904,115611993
17905,6846085876
17906,8741386418
17907,7846085880
17908,5148996305
17909,1115612020
17910,6846085877
17911,4148996326
17912,5148996306
17913,4148996327
17914,3464877082
17915,9741386430
17916,8741386419
17917,5148996307
17918,2464877106
17919,9741386431
17920,8741386420
17921,115611994
17922,3464877083
17923,1115612021
17924,115611995
17925,1115612022
17926,7846085881
17927,2464877107
17928,9741386432
17929,115611996
17930,8741386421
17931,3464877084
17932,6846085878
17933,4148996328
17934,9741386433
17935,5148996308
17936,7846085882
17937,8741386422
17938,1115612023
17939,4148996329
17940,6846085879
17941,7846085883
17942,6846085880
17943,115611997
17944,2464877108
17945,9741386434
17946,7846085884
17947,3464877085
17948,1115612024
17949,8741386423
17950,115611998
17951,2464877109
17952,9741386435
17953,1115612025
17954,3464877086
17955,6846085881
17956,115611999
17957,2464877110
17958,5148996309
17959,7846085885
17960,4148996330
17961,5148996310
17962,4148996331
17963,5148996311
17964,4148996332
17965,3464877087
17966,1115612026
17967,5148996312
17968,8741386424
17969,115612000
17970,1115612027
17971,115612001
17972,6846085882
17973,9741386436
17974,4148996333
17975,5148996313
17976,8741386425
17977,1115612028
17978,4148996334
17979,5148996314
17980,7846085886
17981,6846085883
17982,4148996335
17983,5148996315
17984,7846085887
17985,4148996336
17986,6846085884
17987,5148996316
17988,115612002
17989,1115612029
17990,4148996337
17991,9741386437
17992,7846085888
17993,6846085885
17994,115612003
17995,1115612030
17996,2464877111
17997,7846085889
17998,115612004
17999,8741386426
18000,1115612031
18001,9741386438
18002,8741386427
18003,5148996317
18004,3464877088
18005,6846085886
18006,2464877112
18007,4148996338
18008,7846085890
18009,3464877089
18010,2464877113
18011,9741386439
18012,8741386428
18013,9741386440
18014,3464877090
18015,8741386429
18016,2464877114
18017,9741386441
18018,6846085887
18019,115612005
18020,3464877091
18021,8741386430
18022,9741386442
18023,2464877115
18024,7846085891
18025,6846085888
18026,5148996318
18027,1115612032
18028,4148996339
18029,8741386431
18030,7846085892
18031,115612006
18032,9741386443
18033,1115612033
18034,115612007
18035,1115612034
18036,6846085889
18037,5148996319
18038,7846085893
18039,3464877092
18040,6846085890
18041,7846085894
18042,4148996340
18043,115612008
18044,2464877116
18045,8741386432
18046,5148996320
18047,1115612035
18048,6846085891
18049,7846085895
18050,9741386444
18051,6846085892
18052,7846085896
18053,8741386433
18054,9741386445
18055,4148996341
18056,5148996321
18057,8741386434
18058,115612009
18059,4148996342
18060,9741386446
18061,8741386435
18062,9741386447
18063,5148996322
18064,1115612036
18065,8741386436
18066,3464877093
18067,4148996343
18068,6846085893
18069,7846085897
18070,6846085894
18071,5148996323
18072,2464877117
18073,9741386448
18074,8741386437
18075,3464877094
18076,115612010
18077,7846085898
18078,4148996344
18079,9741386449
18080,1115612037
18081,5148996324
18082,6846085895
18083,4148996345
18084,7846085899
18085,8741386438
18086,115612011
18087,2464877118
18088,3464877095
18089,9741386450
18090,6846085896
18091,5148996325
18092,8741386439
18093,7846085900
18094,9741386451
18095,6846085897
18096,2464877119
18097,1115612038
18098,115612012
18099,8741386440
18100,4148996346
18101,3464877096
18102,9741386452
18103,8741386441
18104,7846085901
18105,9741386453
18106,1115612039
18107,6846085898
18108,115612013
18109,1115612040
18110,115612014
18111,5148996326
18112,2464877120
18113,8741386442
18114,4148996347
18115,3464877097
18116,1115612041
18117,5148996327
18118,4148996348
18119,9741386454
18120,2464877121
18121,8741386443
18122,5148996328
18123,115612015
18124,1115612042
18125,9741386455
18126,7846085902
18127,115612016
18128,4148996349
18129,8741386444
18130,6846085899
18131,7846085903
18132,9741386456
18133,3464877098
18134,1115612043
18135,8741386445
18136,5148996329
18137,4148996350
18138,5148996330
18139,9741386457
18140,8741386446
18141,2464877122
18142,6846085900
18143,9741386458
18144,3464877099
18145,115612017
18146,8741386447
18147,4148996351
18148,5148996331
18149,7846085904
18150,1115612044
18151,2464877123
18152,4148996352
18153,3464877100
18154,5148996332
18155,2464877124
18156,115612018
18157,6846085901
18158,9741386459
18159,1115612045
18160,7846085905
18161,4148996353
18162,5148996333
18163,115612019
18164,4148996354
18165,1115612046
18166,8741386448
18167,9741386460
18168,3464877101
18169,2464877125
18170,115612020
18171,8741386449
18172,5148996334
18173,9741386461
18174,6846085902
18175,8741386450
18176,7846085906
18177,9741386462
18178,3464877102
18179,2464877126
18180,3464877103
18181,4148996355
18182,1115612047
18183,115612021
18184,8741386451
18185,2464877127
18186,1115612048
18187,5148996335
18188,115612022
18189,9741386463
18190,3464877104
18191,6846085903
18192,1115612049
18193,4148996356
18194,8741386452
18195,115612023
18196,2464877128
18197,9741386464
18198,1115612050
18199,3464877105
18200,5148996336
18201,8741386453
18202,4148996357
18203,7846085907
18204,2464877129
18205,115612024
18206,3464877106
18207,2464877130
18208,9741386465
18209,1115612051
18210,8741386454
18211,5148996337
18212,3464877107
18213,6846085904
18214,4148996358
18215,7846085908
18216,5148996338
18217,9741386466
18218,2464877131
18219,3464877108
18220,8741386455
18221,9741386467
18222,8741386456
18223,9741386468
18224,4148996359
18225,2464877132
18226,5148996339
18227,115612025
18228,1115612052
18229,8741386457
18230,4148996360
18231,5148996340
18232,115612026
18233,1115612053
18234,3464877109
18235,115612027
18236,1115612054
18237,115612028
18238,6846085905
18239,7846085909
18240,4148996361
18241,9741386469
18242,5148996341
18243,4148996362
18244,8741386458
18245,9741386470
18246,1115612055
18247,6846085906
18248,7846085910
18249,5148996342
18250,4148996363
18251,8741386459
18252,115612029
18253,1115612056
18254,5148996343
18255,4148996364
18256,2464877133
18257,115612030
18258,1115612057
18259,5148996344
18260,6846085907
18261,4148996365
18262,9741386471
18263,8741386460
18264,5148996345
18265,7846085911
18266,3464877110
18267,115612031
18268,9741386472
18269,1115612058
18270,6846085908
18271,115612032
18272,7846085912
18273,4148996366
18274,2464877134
18275,3464877111
18276,2464877135
18277,5148996346
18278,6846085909
18279,1115612059
18280,4148996367
18281,3464877112
18282,5148996347
18283,115612033
18284,7846085913
18285,4148996368
18286,8741386461
18287,2464877136
18288,9741386473
18289,8741386462
18290,5148996348
18291,3464877113
18292,4148996369
18293,6846085910
18294,2464877137
18295,9741386474
18296,3464877114
18297,8741386463
18298,1115612060
18299,115612034
18300,5148996349
18301,1115612061
18302,115612035
18303,4148996370
18304,9741386475
18305,5148996350
18306,7846085914
18307,6846085911
18308,8741386464
18309,7846085915
18310,6846085912
18311,4148996371
18312,5148996351
18313,2464877138
18314,1115612062
18315,3464877115
18316,7846085916
18317,6846085913
18318,9741386476
18319,4148996372
18320,7846085917
18321,115612036
18322,6846085914
18323,1115612063
18324,7846085918
18325,8741386465
18326,5148996352
18327,115612037
18328,2464877139
18329,4148996373
18330,1115612064
18331,3464877116
18332,115612038
18333,6846085915
18334,5148996353
18335,2464877140
18336,9741386477
18337,3464877117
18338,4148996374
18339,2464877141
18340,7846085919
18341,5148996354
18342,8741386466
18343,1115612065
18344,6846085916
18345,9741386478
18346,4148996375
18347,115612039
18348,7846085920
18349,6846085917
18350,3464877118
18351,7846085921
18352,5148996355
18353,2464877142
18354,4148996376
18355,3464877119
18356,8741386467
18357,1115612066
18358,5148996356
18359,6846085918
18360,9741386479
18361,2464877143
18362,3464877120
18363,4148996377
18364,8741386468
18365,2464877144
18366,3464877121
18367,5148996357
18368,9741386480
18369,2464877145
18370,4148996378
18371,7846085922
18372,3464877122
18373,2464877146
18374,8741386469
18375,3464877123
18376,2464877147
18377,5148996358
18378,3464877124
18379,4148996379
18380,5148996359
18381,2464877148
18382,115612040
18383,1115612067
18384,3464877125
18385,2464877149
18386,9741386481
18387,8741386470
18388,9741386482
18389,6846085919
18390,3464877126
18391,7846085923
18392,4148996380
18393,6846085920
18394,2464877150
18395,115612041
18396,5148996360
18397,4148996381
18398,8741386471
18399,5148996361
18400,1115612068
18401,3464877127
18402,115612042
18403,7846085924
18404,2464877151
18405,3464877128
18406,1115612069
18407,4148996382
18408,6846085921
18409,9741386483
18410,115612043
18411,8741386472
18412,7846085925
18413,9741386484
18414,1115612070
18415,5148996362
18416,6846085922
18417,4148996383
18418,115612044
18419,1115612071
18420,2464877152
18421,7846085926
18422,115612045
18423,8741386473
18424,9741386485
18425,5148996363
18426,3464877129
18427,6846085923
18428,1115612072
18429,4148996384
18430,115612046
18431,8741386474
18432,9741386486
18433,5148996364
18434,1115612073
18435,4148996385
18436,8741386475
18437,7846085927
18438,5148996365
18439,9741386487
18440,6846085924
18441,115612047
18442,7846085928
18443,2464877153
18444,6846085925
18445,7846085929
18446,3464877130
18447,8741386476
18448,2464877154
18449,1115612074
18450,9741386488
18451,4148996386
18452,8741386477
18453,5148996366
18454,3464877131
18455,9741386489
18456,4148996387
18457,115612048
18458,6846085926
18459,1115612075
18460,5148996367
18461,115612049
18462,7846085930
18463,4148996388
18464,8741386478
18465,9741386490
18466,1115612076
18467,8741386479
18468,2464877155
18469,6846085927
18470,3464877132
18471,115612050
18472,9741386491
18473,5148996368
18474,7846085931
18475,6846085928
18476,8741386480
18477,7846085932
18478,1115612077
18479,115612051
18480,4148996389
18481,6846085929
18482,2464877156
18483,7846085933
18484,9741386492
18485,5148996369
18486,4148996390
18487,5148996370
18488,4148996391
18489,8741386481
18490,1115612078
18491,9741386493
18492,3464877133
18493,6846085930
18494,115612052
18495,5148996371
18496,7846085934
18497,1115612079
18498,4148996392
18499,2464877157
18500,3464877134
18501,8741386482
18502,6846085931
18503,7846085935
18504,5148996372
18505,4148996393
18506,115612053
18507,5148996373
18508,2464877158
18509,1115612080
18510,3464877135
18511,9741386494
18512,6846085932
18513,8741386483
18514,9741386495
18515,4148996394
18516,2464877159
18517,5148996374
18518,7846085936
18519,6846085933
18520,115612054
18521,1115612081
18522,4148996395
18523,3464877136
18524,2464877160
18525,115612055
18526,5148996375
18527,7846085937
18528,8741386484
18529,4148996396
18530,9741386496
18531,8741386485
18532,6846085934
18533,3464877137
18534,9741386497
18535,5148996376
18536,2464877161
18537,3464877138
18538,1115612082
18539,115612056
18540,2464877162
18541,3464877139
18542,1115612083
18543,115612057
18544,1115612084
18545,2464877163
18546,8741386486
18547,3464877140
18548,4148996397
18549,5148996377
18550,115612058
18551,9741386498
18552,2464877164
18553,3464877141
18554,4148996398
18555,7846085938
18556,6846085935
18557,2464877165
18558,7846085939
18559,5148996378
18560,3464877142
18561,8741386487
18562,6846085936
18563,1115612085
18564,7846085940
18565,115612059
18566,1115612086
18567,115612060
18568,2464877166
18569,6846085937
18570,1115612087
18571,9741386499
18572,7846085941
18573,8741386488
18574,9741386500
18575,3464877143
18576,4148996399
18577,2464877167
18578,5148996379
18579,8741386489
18580,9741386501
18581,8741386490
18582,4148996400
18583,5148996380
18584,4148996401
18585,3464877144
18586,6846085938
18587,7846085942
18588,115612061
18589,9741386502
18590,6846085939
18591,1115612088
18592,2464877168
18593,8741386491
18594,9741386503
18595,115612062
18596,7846085943
18597,1115612089
18598,5148996381
18599,115612063
18600,4148996402
18601,6846085940
18602,7846085944
18603,8741386492
18604,3464877145
18605,9741386504
18606,5148996382
18607,2464877169
18608,4148996403
18609,1115612090
18610,115612064
18611,5148996383
18612,6846085941
18613,8741386493
18614,9741386505
18615,7846085945
18616,3464877146
18617,2464877170
18618,4148996404
18619,1115612091
18620,115612065
18621,6846085942
18622,7846085946
18623,3464877147
18624,1115612092
18625,5148996384
18626,4148996405
18627,115612066
18628,2464877171
18629,5148996385
18630,8741386494
18631,4148996406
18632,9741386506
18633,1115612093
18634,5148996386
18635,8741386495
18636,4148996407
18637,3464877148
18638,5148996387
18639,4148996408
18640,2464877172
18641,5148996388
18642,9741386507
18643,4148996409
18644,115612067
18645,3464877149
18646,5148996389
18647,1115612094
18648,2464877173
18649,8741386496
18650,6846085943
18651,9741386508
18652,4148996410
18653,7846085947
18654,6846085944
18655,7846085948
18656,6846085945
18657,3464877150
18658,2464877174
18659,8741386497
18660,9741386509
18661,7846085949
18662,6846085946
18663,8741386498
18664,9741386510
18665,8741386499
18666,7846085950
18667,6846085947
18668,115612068
18669,3464877151
18670,2464877175
18671,7846085951
18672,9741386511
18673,1115612095
18674,3464877152
18675,115612069
18676,2464877176
18677,3464877153
18678,6846085948
18679,2464877177
18680,1115612096
18681,5148996390
18682,7846085952
18683,115612070
18684,6846085949
18685,7846085953
18686,1115612097
18687,3464877154
18688,2464877178
18689,6846085950
18690,8741386500
18691,4148996411
18692,5148996391
18693,9741386512
18694,8741386501
18695,7846085954
18696,9741386513
18697,115612071
18698,8741386502
18699,1115612098
18700,3464877155
18701,9741386514
18702,8741386503
18703,4148996412
18704,9741386515
18705,5148996392
18706,6846085951
18707,115612072
