ID_REGLEMENT;TOTAL;TVA;RESERVATION
5208;75;0.1;8708
5209;180;0.1;8711
5210;180;0.1;8714
5211;130;0.1;8716
5212;180;0.1;8718
5213;330;0.1;8719
5214;180;0.1;8722
5215;180;0.1;8723
5216;195;0.1;8724
5217;180;0.1;8726
5218;150;0.1;8727
5219;220;0.1;8730
5220;75;0.1;8731
5221;150;0.1;8734
5222;270;0.1;8735
5223;130;0.1;8739
5224;195;0.1;8740
5225;180;0.1;8742
5226;195;0.1;8744
5227;110;0.1;8745
5228;250;0.1;8746
5229;90;0.1;8747
5230;225;0.1;8748
5231;195;0.1;8751
5232;75;0.1;8752
5233;225;0.1;8754
5234;130;0.1;8757
5235;110;0.1;8758
5236;90;0.1;8759
5237;250;0.1;8760
5238;220;0.1;8762
5239;65;0.1;8763
5240;270;0.1;8766
5241;150;0.1;8767
5242;75;0.1;8768
5243;130;0.1;8769
5244;540;0.1;8771
5245;110;0.1;8772
5246;90;0.1;8776
5247;110;0.1;8778
5248;110;0.1;8779
5249;130;0.1;8780
5250;180;0.1;8786
5251;750;0.1;8789
5252;220;0.1;8791
5253;150;0.1;8793
5254;90;0.1;8794
5255;75;0.1;8795
5256;75;0.1;8796
5257;90;0.1;8797
5258;110;0.1;8798
5259;110;0.1;8799
5260;225;0.1;8801
5261;250;0.1;8805
5262;75;0.1;8808
5263;750;0.1;8810
5264;225;0.1;8813
5265;110;0.1;8815
5266;180;0.1;8816
5267;540;0.1;8818
5268;65;0.1;8819
5269;150;0.1;8821
5270;75;0.1;8822
5271;90;0.1;8823
5272;150;0.1;8824
5273;330;0.1;8825
5274;180;0.1;8826
5275;180;0.1;8829
5276;250;0.1;8830
5277;65;0.1;8832
5278;65;0.1;8834
5279;65;0.1;8837
5280;500;0.1;8839
5281;195;0.1;8841
5282;330;0.1;8842
5283;90;0.1;8843
5284;75;0.1;8844
5285;75;0.1;8845
5286;750;0.1;8847
5287;150;0.1;8848
5288;65;0.1;8849
5289;130;0.1;8851
5290;110;0.1;8854
5291;130;0.1;8855
5292;90;0.1;8858
5293;270;0.1;8860
5294;110;0.1;8862
5295;65;0.1;8863
5296;220;0.1;8864
5297;180;0.1;8865
5298;75;0.1;8866
5299;130;0.1;8867
5300;150;0.1;8868
5301;360;0.1;8870
5302;75;0.1;8871
5303;250;0.1;8872
5304;225;0.1;8874
5305;90;0.1;8875
5306;250;0.1;8877
5307;150;0.1;8879
5308;180;0.1;8880
5309;75;0.1;8884
5310;75;0.1;8887
5311;130;0.1;8888
5312;225;0.1;8894
5313;150;0.1;8895
5314;90;0.1;8896
5315;90;0.1;8898
5316;65;0.1;8899
5317;180;0.1;8901
5318;195;0.1;8902
5319;65;0.1;8903
5320;110;0.1;8906
5321;65;0.1;8907
5322;195;0.1;8908
5323;330;0.1;8909
5324;220;0.1;8910
5325;75;0.1;8911
5326;225;0.1;8912
5327;180;0.1;8913
5328;220;0.1;8914
5329;65;0.1;8916
5330;65;0.1;8918
5331;90;0.1;8919
5332;270;0.1;8921
5333;180;0.1;8922
5334;150;0.1;8925
5335;360;0.1;8929
5336;330;0.1;8930
5337;75;0.1;8933
5338;220;0.1;8934
5339;330;0.1;8936
5340;360;0.1;8938
5341;750;0.1;8939
5342;225;0.1;8941
5343;250;0.1;8942
5345;75;0.1;8944
5346;75;0.1;8945
2064;180;0.1;3506
2065;75;0.1;3507
2066;250;0.1;3509
2067;150;0.1;3510
2068;195;0.1;3511
2069;90;0.1;3512
2070;110;0.1;3513
2071;195;0.1;3514
2072;360;0.1;3515
2073;90;0.1;3517
2074;330;0.1;3518
2075;90;0.1;3521
2076;90;0.1;3523
2077;110;0.1;3525
2078;150;0.1;3526
2079;270;0.1;3528
2080;75;0.1;3529
2081;225;0.1;3530
2082;250;0.1;3531
2083;225;0.1;3533
2084;90;0.1;3535
2085;110;0.1;3536
2086;180;0.1;3538
2087;220;0.1;3539
2088;150;0.1;3541
2089;180;0.1;3542
2090;180;0.1;3544
2091;110;0.1;3545
2092;750;0.1;3546
2093;500;0.1;3548
2094;180;0.1;3551
2095;750;0.1;3553
2096;90;0.1;3554
2097;65;0.1;3555
2098;500;0.1;3561
2099;250;0.1;3562
2100;500;0.1;3563
2101;75;0.1;3564
2102;75;0.1;3567
2103;150;0.1;3568
2104;270;0.1;3572
2105;150;0.1;3574
2106;130;0.1;3575
2107;75;0.1;3576
2108;75;0.1;3578
2109;90;0.1;3580
2110;110;0.1;3581
2111;225;0.1;3582
2112;90;0.1;3583
2113;150;0.1;3584
2114;150;0.1;3585
2115;270;0.1;3586
2116;220;0.1;3587
2117;90;0.1;3591
2118;360;0.1;3592
2119;225;0.1;3593
2120;180;0.1;3595
2121;75;0.1;3597
2122;330;0.1;3599
2123;75;0.1;3603
2124;65;0.1;3605
2125;75;0.1;3607
2126;270;0.1;3612
2127;270;0.1;3613
2128;130;0.1;3614
2129;540;0.1;3615
2130;75;0.1;3616
2131;65;0.1;3619
2132;75;0.1;3620
2133;130;0.1;3621
2134;270;0.1;3623
2135;65;0.1;3624
2136;270;0.1;3625
2137;110;0.1;3627
2138;90;0.1;3628
2139;250;0.1;3629
2140;75;0.1;3633
2141;500;0.1;3634
2142;500;0.1;3635
2143;195;0.1;3637
2144;180;0.1;3638
2145;150;0.1;3639
2146;195;0.1;3640
2147;270;0.1;3641
2148;180;0.1;3642
2149;110;0.1;3643
2150;270;0.1;3644
2151;150;0.1;3647
2152;180;0.1;3650
2153;130;0.1;3652
2154;195;0.1;3656
2155;130;0.1;3657
2156;225;0.1;3658
2157;225;0.1;3659
2158;270;0.1;3660
2159;75;0.1;3661
2160;220;0.1;3662
2161;225;0.1;3665
2162;110;0.1;3666
2163;90;0.1;3668
2164;110;0.1;3670
2165;75;0.1;3671
2166;220;0.1;3677
2167;110;0.1;3679
2168;225;0.1;3681
2169;75;0.1;3682
2170;75;0.1;3683
2171;195;0.1;3684
2172;180;0.1;3685
2173;330;0.1;3687
2174;90;0.1;3688
2175;195;0.1;3690
2176;225;0.1;3692
2177;90;0.1;3693
2178;75;0.1;3694
2179;130;0.1;3697
2180;360;0.1;3698
2181;150;0.1;3701
2182;180;0.1;3704
2183;75;0.1;3705
2184;195;0.1;3706
2185;540;0.1;3707
2186;220;0.1;3708
2187;65;0.1;3709
2188;130;0.1;3710
2189;90;0.1;3711
2190;180;0.1;3712
2191;90;0.1;3713
2192;360;0.1;3715
2193;180;0.1;3720
2194;110;0.1;3721
2195;75;0.1;3722
2196;130;0.1;3723
2197;250;0.1;3724
2198;75;0.1;3726
2199;180;0.1;3729
2200;90;0.1;3730
2201;75;0.1;3731
2202;360;0.1;3732
2203;180;0.1;3734
2204;75;0.1;3738
2205;750;0.1;3740
2206;220;0.1;3741
2207;500;0.1;3743
2208;180;0.1;3745
2209;75;0.1;3746
2210;225;0.1;3747
2211;225;0.1;3748
2212;250;0.1;3751
2213;65;0.1;3754
2214;150;0.1;3756
2215;130;0.1;3758
2216;750;0.1;3760
2217;750;0.1;3761
2218;500;0.1;3762
2219;75;0.1;3763
2220;360;0.1;3767
2221;180;0.1;3768
2222;180;0.1;3769
2223;360;0.1;3770
2224;90;0.1;3773
2225;330;0.1;3775
2226;225;0.1;3776
2227;225;0.1;3779
2228;540;0.1;3780
2229;150;0.1;3781
2230;150;0.1;3782
2231;150;0.1;3783
2232;225;0.1;3784
2233;75;0.1;3786
2234;90;0.1;3788
2235;75;0.1;3789
2236;75;0.1;3790
2237;150;0.1;3791
2238;220;0.1;3792
2239;75;0.1;3793
2240;90;0.1;3794
2241;75;0.1;3797
2242;220;0.1;3798
2243;110;0.1;3800
2244;270;0.1;3801
2245;180;0.1;3802
2246;150;0.1;3803
2247;225;0.1;3804
2248;750;0.1;3805
2249;150;0.1;3806
2250;90;0.1;3810
2251;75;0.1;3811
2252;220;0.1;3812
2253;130;0.1;3813
2254;220;0.1;3814
2255;65;0.1;3815
2256;90;0.1;3816
2257;110;0.1;3819
2258;180;0.1;3821
2259;330;0.1;3822
2260;150;0.1;3823
2261;180;0.1;3824
2262;500;0.1;3826
2263;180;0.1;3829
2264;75;0.1;3831
2265;130;0.1;3836
2266;540;0.1;3838
2267;225;0.1;3840
2268;90;0.1;3841
2269;270;0.1;3843
2270;250;0.1;3844
2271;225;0.1;3845
2272;90;0.1;3847
2273;180;0.1;3848
2274;360;0.1;3850
2275;110;0.1;3851
2276;750;0.1;3852
2277;250;0.1;3853
2278;330;0.1;3854
2279;195;0.1;3855
2280;180;0.1;3856
2281;180;0.1;3857
2282;150;0.1;3858
2283;540;0.1;3860
2284;195;0.1;3861
2285;65;0.1;3863
2286;225;0.1;3866
2287;150;0.1;3867
2288;90;0.1;3868
2289;220;0.1;3870
2290;750;0.1;3871
2291;150;0.1;3874
2292;270;0.1;3875
2293;180;0.1;3878
2294;225;0.1;3879
2295;225;0.1;3882
2296;75;0.1;3883
2297;90;0.1;3885
2298;180;0.1;3888
2299;150;0.1;3889
2300;150;0.1;3890
2301;180;0.1;3891
2302;180;0.1;3892
2303;150;0.1;3898
2304;225;0.1;3899
2305;750;0.1;3900
2306;180;0.1;3902
2307;195;0.1;3907
2308;110;0.1;3909
2309;150;0.1;3910
2310;360;0.1;3912
2311;540;0.1;3914
2312;195;0.1;3915
2313;180;0.1;3916
2314;150;0.1;3917
2315;750;0.1;3920
2316;150;0.1;3922
2317;130;0.1;3923
2318;150;0.1;3925
2319;360;0.1;3927
2320;360;0.1;3928
2321;225;0.1;3929
2322;110;0.1;3931
2323;500;0.1;3934
2324;225;0.1;3935
2325;150;0.1;3936
2326;220;0.1;3938
2327;150;0.1;3939
2328;75;0.1;3942
2329;250;0.1;3943
2330;90;0.1;3945
2331;180;0.1;3947
2332;250;0.1;3949
2333;500;0.1;3950
2334;270;0.1;3951
2335;195;0.1;3952
2336;180;0.1;3953
2337;270;0.1;3955
2338;250;0.1;3957
2339;110;0.1;3959
2340;180;0.1;3961
2341;225;0.1;3962
2342;75;0.1;3965
2343;65;0.1;3969
2344;110;0.1;3970
2345;150;0.1;3971
2346;180;0.1;3972
2347;250;0.1;3973
2348;75;0.1;3975
2349;150;0.1;3977
2350;220;0.1;3978
2351;150;0.1;3979
2352;195;0.1;3981
2353;150;0.1;3983
2354;225;0.1;3984
2355;180;0.1;3985
2356;75;0.1;3986
2357;90;0.1;3988
2358;110;0.1;3989
2359;75;0.1;3993
2360;250;0.1;3995
2361;250;0.1;3996
2362;540;0.1;3997
2363;330;0.1;3998
2364;225;0.1;4004
2365;150;0.1;4006
2366;65;0.1;4007
2367;75;0.1;4008
2368;65;0.1;4010
2369;330;0.1;4011
2370;150;0.1;4012
2371;150;0.1;4013
2372;110;0.1;4016
2373;150;0.1;4017
2374;500;0.1;4020
2375;150;0.1;4021
2376;75;0.1;4022
2377;65;0.1;4023
2378;330;0.1;4024
2379;330;0.1;4027
2380;90;0.1;4028
2381;180;0.1;4029
2382;150;0.1;4031
2383;75;0.1;4032
2384;360;0.1;4036
2385;75;0.1;4037
2386;150;0.1;4038
2387;225;0.1;4041
2388;225;0.1;4042
2389;65;0.1;4043
2390;90;0.1;4045
2391;110;0.1;4046
2392;195;0.1;4047
2393;225;0.1;4049
2394;220;0.1;4050
2395;130;0.1;4052
2396;360;0.1;4053
2397;180;0.1;4054
2398;250;0.1;4055
2399;220;0.1;4056
2400;150;0.1;4057
2401;330;0.1;4058
2402;330;0.1;4061
2403;65;0.1;4063
2404;110;0.1;4064
2405;150;0.1;4071
2406;90;0.1;4077
2407;130;0.1;4078
2408;225;0.1;4080
2409;130;0.1;4083
2410;180;0.1;4084
2411;270;0.1;4088
2412;75;0.1;4089
2413;75;0.1;4090
2414;250;0.1;4091
2415;75;0.1;4093
2416;180;0.1;4094
2417;75;0.1;4095
2418;180;0.1;4097
2419;180;0.1;4098
2420;75;0.1;4099
2421;220;0.1;4100
2422;65;0.1;4101
2423;75;0.1;4103
2424;150;0.1;4105
2425;180;0.1;4106
2426;195;0.1;4110
2427;195;0.1;4112
2428;225;0.1;4113
2429;150;0.1;4114
2430;75;0.1;4116
2431;195;0.1;4117
2432;110;0.1;4118
2433;75;0.1;4119
2434;65;0.1;4120
2435;110;0.1;4125
2436;180;0.1;4126
2437;330;0.1;4127
2438;195;0.1;4129
2439;130;0.1;4133
2440;195;0.1;4134
2441;500;0.1;4138
2442;180;0.1;4139
2443;150;0.1;4140
2444;90;0.1;4141
2445;225;0.1;4143
2446;180;0.1;4144
2447;180;0.1;4145
2448;500;0.1;4148
2449;540;0.1;4149
2450;150;0.1;4150
2451;150;0.1;4153
2452;130;0.1;4154
2453;65;0.1;4156
2454;150;0.1;4157
2455;180;0.1;4158
2456;180;0.1;4159
2457;220;0.1;4160
2458;330;0.1;4162
2459;75;0.1;4163
2460;225;0.1;4166
2461;65;0.1;4167
2462;90;0.1;4169
2463;180;0.1;4171
2464;180;0.1;4173
2465;250;0.1;4175
2466;220;0.1;4176
2467;180;0.1;4177
2468;180;0.1;4178
2469;90;0.1;4179
2471;330;0.1;4182
2472;180;0.1;4183
2473;75;0.1;4184
2474;150;0.1;4187
2475;270;0.1;4188
2476;220;0.1;4190
2477;90;0.1;4192
2478;220;0.1;4194
2479;130;0.1;4195
2480;65;0.1;4196
2481;225;0.1;4198
2482;220;0.1;4199
2483;65;0.1;4201
2484;225;0.1;4203
2485;180;0.1;4206
2486;75;0.1;4207
2487;90;0.1;4208
2488;65;0.1;4209
2489;225;0.1;4210
2490;130;0.1;4212
2491;360;0.1;4213
2492;65;0.1;4214
2493;330;0.1;4215
2494;330;0.1;4216
2495;150;0.1;4219
2496;90;0.1;4220
2497;220;0.1;4221
2498;180;0.1;4222
2499;180;0.1;4223
2500;75;0.1;4224
2501;180;0.1;4225
2502;65;0.1;4228
2503;130;0.1;4229
2504;75;0.1;4230
2505;220;0.1;4231
2506;180;0.1;4236
2507;270;0.1;4243
2508;225;0.1;4245
2509;180;0.1;4246
2510;180;0.1;4248
2511;270;0.1;4250
2512;360;0.1;4253
2513;225;0.1;4255
2514;225;0.1;4256
2515;180;0.1;4257
2516;75;0.1;4258
2517;330;0.1;4259
2518;220;0.1;4260
2519;130;0.1;4261
2520;225;0.1;4262
2521;220;0.1;4263
2522;330;0.1;4264
2523;540;0.1;4265
2524;110;0.1;4266
2525;130;0.1;4268
2526;195;0.1;4272
2527;180;0.1;4274
2528;220;0.1;4275
2529;90;0.1;4276
2530;180;0.1;4277
2531;65;0.1;4283
2532;130;0.1;4286
2533;130;0.1;4288
2534;110;0.1;4289
2535;180;0.1;4291
2536;195;0.1;4292
2537;195;0.1;4295
2538;150;0.1;4296
2539;180;0.1;4298
2540;540;0.1;4300
2541;90;0.1;4302
2542;150;0.1;4303
2543;225;0.1;4304
2544;90;0.1;4305
2545;75;0.1;4310
2546;220;0.1;4311
2547;75;0.1;4312
2548;220;0.1;4313
2549;225;0.1;4314
2550;65;0.1;4315
2551;220;0.1;4316
2552;65;0.1;4319
2553;150;0.1;4320
2554;150;0.1;4321
2555;90;0.1;4323
2556;220;0.1;4324
2557;270;0.1;4325
2558;75;0.1;4327
2559;220;0.1;4328
2560;330;0.1;4330
2561;330;0.1;4334
2562;250;0.1;4336
2563;150;0.1;4337
2564;90;0.1;4338
2565;270;0.1;4344
2566;250;0.1;4345
2567;360;0.1;4346
2568;130;0.1;4347
2569;65;0.1;4350
2570;220;0.1;4352
2571;130;0.1;4358
2572;65;0.1;4359
2573;270;0.1;4360
2574;180;0.1;4361
2575;220;0.1;4362
2576;195;0.1;4363
2577;65;0.1;4365
2578;180;0.1;4366
2579;250;0.1;4367
2580;220;0.1;4369
2581;75;0.1;4370
2582;65;0.1;4374
2583;330;0.1;4375
2584;65;0.1;4377
2585;110;0.1;4379
2586;250;0.1;4380
2587;225;0.1;4381
2588;130;0.1;4382
2589;150;0.1;4385
2590;220;0.1;4387
2591;130;0.1;4389
2592;225;0.1;4390
2593;75;0.1;4391
2594;75;0.1;4393
2595;250;0.1;4395
2596;225;0.1;4396
2597;270;0.1;4397
2598;110;0.1;4398
2599;75;0.1;4399
2600;180;0.1;4400
2601;75;0.1;4404
2602;270;0.1;4405
2603;90;0.1;4408
2604;90;0.1;4409
2605;65;0.1;4410
2606;750;0.1;4412
2607;180;0.1;4414
2608;225;0.1;4416
2609;220;0.1;4418
2610;150;0.1;4422
2611;65;0.1;4423
2612;225;0.1;4424
2613;90;0.1;4428
2614;225;0.1;4429
2615;110;0.1;4430
2616;180;0.1;4431
2617;180;0.1;4432
2618;750;0.1;4433
2619;180;0.1;4434
2620;180;0.1;4436
2621;180;0.1;4439
2622;180;0.1;4440
2623;500;0.1;4441
2624;75;0.1;4442
2625;220;0.1;4443
2626;500;0.1;4444
2627;180;0.1;4446
2628;150;0.1;4447
2629;90;0.1;4448
2630;180;0.1;4450
2631;150;0.1;4452
2632;110;0.1;4453
2633;195;0.1;4454
2634;150;0.1;4456
2635;110;0.1;4457
2636;250;0.1;4458
2637;90;0.1;4460
2638;225;0.1;4461
2639;330;0.1;4462
2640;540;0.1;4463
2641;65;0.1;4464
2642;540;0.1;4467
2643;110;0.1;4469
2644;65;0.1;4470
2645;225;0.1;4471
2646;180;0.1;4472
2647;225;0.1;4473
2648;225;0.1;4474
2649;65;0.1;4475
2650;75;0.1;4476
2651;270;0.1;4478
2652;130;0.1;4480
2653;75;0.1;4481
2654;500;0.1;4482
2655;75;0.1;4483
2656;220;0.1;4486
2657;330;0.1;4487
2658;220;0.1;4491
2659;150;0.1;4492
2660;90;0.1;4493
2661;180;0.1;4494
2662;180;0.1;4495
2663;540;0.1;4501
2664;75;0.1;4502
2665;90;0.1;4504
2666;225;0.1;4505
2667;540;0.1;4509
2668;270;0.1;4510
2669;360;0.1;4511
2670;90;0.1;4512
2671;75;0.1;4515
2672;110;0.1;4516
2673;75;0.1;4517
2674;500;0.1;4518
2675;110;0.1;4519
2676;330;0.1;4521
2677;270;0.1;4522
2678;360;0.1;4523
2679;180;0.1;4525
2680;130;0.1;4526
2681;150;0.1;4527
2682;75;0.1;4528
2683;330;0.1;4530
2684;540;0.1;4531
2685;500;0.1;4534
2686;75;0.1;4535
2687;65;0.1;4536
2688;90;0.1;4537
2689;90;0.1;4538
2690;180;0.1;4539
2691;750;0.1;4541
2692;180;0.1;4542
2693;360;0.1;4543
2694;150;0.1;4546
2695;180;0.1;4547
2696;90;0.1;4550
2697;750;0.1;4551
2698;195;0.1;4552
2699;110;0.1;4554
2700;110;0.1;4555
2701;65;0.1;4557
2702;75;0.1;4558
2703;180;0.1;4560
2704;180;0.1;4563
2705;180;0.1;4565
2706;75;0.1;4570
2707;195;0.1;4571
2708;270;0.1;4574
2709;150;0.1;4575
2710;65;0.1;4577
2711;270;0.1;4578
2712;130;0.1;4579
2713;65;0.1;4580
2714;65;0.1;4581
2715;65;0.1;4584
2716;220;0.1;4585
2717;90;0.1;4586
2718;75;0.1;4587
2719;750;0.1;4588
2720;150;0.1;4589
2721;250;0.1;4590
2722;150;0.1;4591
2723;500;0.1;4593
2724;540;0.1;4594
2725;270;0.1;4596
2726;150;0.1;4598
2727;110;0.1;4600
2728;90;0.1;4601
2729;180;0.1;4602
2730;270;0.1;4604
2731;180;0.1;4606
2732;225;0.1;4607
2733;330;0.1;4609
2734;110;0.1;4610
2735;65;0.1;4612
2736;750;0.1;4614
2737;270;0.1;4616
2738;220;0.1;4619
2739;250;0.1;4620
2740;225;0.1;4621
2741;75;0.1;4622
2742;150;0.1;4623
2743;65;0.1;4624
2744;270;0.1;4625
2745;220;0.1;4626
2746;195;0.1;4627
2747;110;0.1;4629
2748;65;0.1;4630
2749;360;0.1;4633
2750;110;0.1;4635
2751;195;0.1;4636
2752;90;0.1;4639
2753;75;0.1;4640
2754;225;0.1;4644
2755;110;0.1;4646
2756;180;0.1;4647
2757;225;0.1;4648
2758;150;0.1;4649
2759;225;0.1;4652
2760;225;0.1;4653
2761;180;0.1;4654
2762;75;0.1;4655
2763;330;0.1;4656
2764;220;0.1;4657
2765;220;0.1;4661
2766;330;0.1;4662
2767;225;0.1;4664
2768;270;0.1;4668
2769;180;0.1;4669
2770;330;0.1;4670
2771;90;0.1;4671
2772;75;0.1;4672
2773;90;0.1;4674
2774;180;0.1;4676
2775;110;0.1;4678
2776;90;0.1;4679
2777;225;0.1;4680
2778;130;0.1;4681
2779;90;0.1;4684
2780;75;0.1;4685
2781;150;0.1;4686
2782;180;0.1;4689
2783;75;0.1;4691
2784;225;0.1;4693
2785;150;0.1;4697
2786;250;0.1;4698
2787;225;0.1;4701
2788;75;0.1;4704
2789;220;0.1;4705
2790;130;0.1;4706
2791;130;0.1;4707
2792;150;0.1;4708
2793;90;0.1;4709
2794;270;0.1;4710
2795;150;0.1;4711
2796;180;0.1;4712
2797;540;0.1;4713
2798;330;0.1;4714
2799;75;0.1;4717
2800;180;0.1;4718
2801;130;0.1;4719
2802;225;0.1;4721
2803;180;0.1;4723
2804;330;0.1;4726
2805;180;0.1;4727
2806;250;0.1;4729
2807;90;0.1;4731
2808;220;0.1;4732
2809;150;0.1;4733
2810;110;0.1;4734
2811;330;0.1;4736
2812;180;0.1;4737
2813;220;0.1;4740
2814;180;0.1;4741
2815;225;0.1;4742
2816;110;0.1;4746
2817;150;0.1;4748
2818;225;0.1;4752
2819;250;0.1;4753
2820;330;0.1;4755
2821;195;0.1;4756
2822;75;0.1;4757
2823;195;0.1;4760
2824;270;0.1;4761
2825;150;0.1;4762
2826;65;0.1;4766
2827;90;0.1;4768
2828;110;0.1;4769
2829;220;0.1;4773
2830;220;0.1;4774
2831;500;0.1;4777
2832;150;0.1;4778
2833;110;0.1;4780
2834;195;0.1;4781
2835;180;0.1;4782
2836;90;0.1;4783
2837;750;0.1;4784
2838;150;0.1;4785
2839;225;0.1;4786
2840;150;0.1;4788
2841;75;0.1;4790
2842;180;0.1;4792
2843;130;0.1;4793
2844;195;0.1;4794
2845;75;0.1;4795
2846;75;0.1;4796
2847;75;0.1;4797
2848;90;0.1;4798
2849;75;0.1;4800
2850;195;0.1;4801
2851;330;0.1;4802
2852;150;0.1;4803
2853;180;0.1;4804
2854;225;0.1;4805
2855;225;0.1;4806
2856;110;0.1;4809
2857;220;0.1;4811
2858;150;0.1;4813
2859;130;0.1;4814
2860;130;0.1;4817
2861;500;0.1;4818
2862;75;0.1;4820
2863;270;0.1;4822
2864;500;0.1;4824
2865;225;0.1;4826
2866;75;0.1;4827
2867;65;0.1;4828
2868;220;0.1;4829
2869;150;0.1;4830
2870;65;0.1;4832
2871;195;0.1;4834
2872;110;0.1;4837
2873;270;0.1;4838
2874;90;0.1;4839
2875;150;0.1;4844
2876;225;0.1;4848
2877;75;0.1;4849
2878;75;0.1;4850
2879;90;0.1;4851
2880;75;0.1;4852
2882;150;0.1;4855
2883;250;0.1;4856
2884;150;0.1;4858
2885;360;0.1;4862
2886;270;0.1;4864
2887;180;0.1;4865
2888;225;0.1;4866
2889;540;0.1;4870
2890;360;0.1;4871
2891;75;0.1;4872
2892;75;0.1;4873
2893;225;0.1;4876
2894;225;0.1;4877
2895;750;0.1;4878
2896;180;0.1;4879
2897;65;0.1;4881
2898;110;0.1;4882
2899;500;0.1;4886
2900;75;0.1;4892
2901;110;0.1;4894
2902;270;0.1;4895
2903;75;0.1;4897
2904;75;0.1;4898
2905;90;0.1;4899
2906;75;0.1;4900
2907;220;0.1;4901
2908;65;0.1;4903
2909;150;0.1;4904
2910;150;0.1;4907
2911;110;0.1;4911
2912;180;0.1;4912
2913;150;0.1;4913
2914;110;0.1;4914
2915;220;0.1;4916
2916;180;0.1;4918
2917;150;0.1;4920
2918;220;0.1;4922
2919;180;0.1;4923
2920;90;0.1;4926
2921;65;0.1;4929
2922;75;0.1;4930
2923;150;0.1;4931
2924;270;0.1;4932
2925;250;0.1;4934
2926;270;0.1;4936
2927;65;0.1;4937
2928;220;0.1;4938
2929;110;0.1;4939
2930;225;0.1;4940
2931;75;0.1;4945
2932;110;0.1;4948
2933;130;0.1;4950
2934;75;0.1;4952
2935;150;0.1;4953
2936;110;0.1;4954
2937;75;0.1;4955
2938;540;0.1;4957
2939;75;0.1;4961
2940;75;0.1;4962
2941;150;0.1;4964
2942;360;0.1;4965
2943;130;0.1;4967
2944;225;0.1;4968
2945;180;0.1;4971
2946;225;0.1;4978
2947;225;0.1;4979
2948;75;0.1;4982
2949;220;0.1;4983
2950;150;0.1;4984
2951;180;0.1;4985
2952;330;0.1;4987
2953;75;0.1;4990
2954;250;0.1;4993
2955;360;0.1;4994
2956;180;0.1;4995
2957;225;0.1;4998
2958;180;0.1;5002
2959;110;0.1;5005
2960;180;0.1;5007
2961;130;0.1;5008
2962;90;0.1;5009
2963;750;0.1;5010
2964;130;0.1;5011
2965;75;0.1;5012
2966;150;0.1;5013
2967;110;0.1;5016
2968;750;0.1;5017
2969;150;0.1;5018
2970;360;0.1;5019
2971;75;0.1;5021
2972;330;0.1;5022
2973;150;0.1;5024
2974;65;0.1;5025
2975;110;0.1;5028
2976;750;0.1;5029
2977;75;0.1;5031
2978;75;0.1;5032
2979;220;0.1;5033
2980;130;0.1;5034
2981;110;0.1;5036
2982;130;0.1;5037
2983;270;0.1;5040
2984;130;0.1;5041
2985;90;0.1;5042
2986;180;0.1;5043
2987;150;0.1;5044
2988;65;0.1;5046
2989;360;0.1;5047
2990;150;0.1;5048
2991;75;0.1;5051
2992;150;0.1;5053
2993;150;0.1;5054
2994;65;0.1;5055
2995;65;0.1;5056
2996;750;0.1;5058
2997;75;0.1;5059
2998;150;0.1;5060
2999;270;0.1;5062
3000;65;0.1;5064
3001;220;0.1;5069
3002;110;0.1;5070
3003;220;0.1;5073
3004;90;0.1;5074
3005;130;0.1;5076
3006;150;0.1;5077
3007;150;0.1;5079
3008;75;0.1;5080
3009;90;0.1;5084
3010;180;0.1;5085
3011;220;0.1;5087
3012;195;0.1;5088
3013;110;0.1;5089
3014;90;0.1;5090
3015;75;0.1;5091
3016;110;0.1;5093
3017;250;0.1;5095
3018;110;0.1;5096
3019;65;0.1;5097
3020;195;0.1;5098
3021;90;0.1;5099
3022;65;0.1;5100
3023;360;0.1;5102
3024;150;0.1;5105
3025;220;0.1;5107
3026;195;0.1;5108
3027;90;0.1;5110
3028;225;0.1;5111
3029;225;0.1;5113
3030;330;0.1;5114
3031;180;0.1;5118
3032;65;0.1;5122
3033;75;0.1;5125
3034;750;0.1;5126
3035;360;0.1;5127
3036;540;0.1;5129
3037;65;0.1;5131
3038;110;0.1;5132
3039;75;0.1;5133
3040;195;0.1;5134
3041;270;0.1;5137
3042;330;0.1;5138
3043;150;0.1;5139
3044;180;0.1;5140
3045;110;0.1;5141
3046;750;0.1;5142
3047;75;0.1;5143
3048;65;0.1;5144
3049;250;0.1;5145
3050;150;0.1;5146
3051;180;0.1;5147
3052;330;0.1;5150
3053;75;0.1;5154
3054;180;0.1;5155
3055;250;0.1;5156
3056;90;0.1;5159
3057;90;0.1;5160
3058;150;0.1;5161
3059;150;0.1;5163
3060;110;0.1;5164
3061;180;0.1;5165
3062;75;0.1;5167
3063;110;0.1;5168
3064;90;0.1;5169
3065;330;0.1;5170
3066;90;0.1;5171
3067;180;0.1;5172
3068;250;0.1;5173
3069;110;0.1;5176
3070;330;0.1;5179
3071;65;0.1;5181
3072;225;0.1;5182
3073;150;0.1;5183
3074;110;0.1;5184
3075;150;0.1;5185
3076;330;0.1;5187
3077;110;0.1;5188
3078;110;0.1;5191
3079;110;0.1;5192
3080;180;0.1;5196
3081;150;0.1;5197
3082;180;0.1;5199
3083;250;0.1;5200
3084;65;0.1;5201
3085;270;0.1;5202
3086;220;0.1;5203
3087;540;0.1;5205
3088;110;0.1;5206
3089;220;0.1;5207
3090;250;0.1;5208
3091;90;0.1;5210
